,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
33,Context_Specific,m,n.sourceID,24957,5,0.0,0.0,0.0,0.0,0.0,Paradise Papers - Appleby,Paradise Papers - Malta corporate registry,Paradise Papers - Barbados corporate registry,Paradise Papers - Bahamas corporate registry,Paradise Papers - Lebanon corporate registry
34,Usable Directly Categorical,h,n.jurisdiction_description,24957,40,0.0,0.0,0.0,0.0,0.0,Cayman Islands,Undetermined,United Arab Emirates,Antigua and Barbuda,Anguilla
35,Unusable,l,n.company_type,24957,3,99.98797932,0.0,0.0,0.0,0.0,,EXEMPT INSURANCE REGISTER,EXEMPT INSURANCE HOLDING REGISTER,Regular (Local) Company,EXEMPT INSURANCE HOLDING REGISTER
36,Unusable,l,n.note,24957,1,99.97195176,0.0,0.0,0.0,0.0,,Record manually added from leaked documents.,Record manually added from leaked documents.,Record manually added from leaked documents.,
37,Unusable,l,labels(n),186,1,0.0,0.0,0.0,0.0,0.0,"[""Intermediary""]","[""Intermediary""]","[""Intermediary""]","[""Intermediary""]","[""Intermediary""]"
38,Context_Specific,m,n.sourceID,186,2,0.0,0.0,0.0,0.0,0.0,Paradise Papers - Appleby,Paradise Papers - Bahamas corporate registry,Paradise Papers - Bahamas corporate registry,Paradise Papers - Bahamas corporate registry,Paradise Papers - Appleby
39,Unusable,l,n.address,186,0,100.0,0.0,0.0,0.0,0.0,,,,,
40,Context_Specific,o,n.name,186,181,0.0,0.0,0.0,0.0,0.0,Portcullis TrustNet (Seychelles) Ltd,Tricor Progressive Limited,Qiu - Jennifer,"Quicksilver Stock Transfer, LLC",CITITRUST (BAHAMAS) LIMITED
41,Unusable,l,n.jurisdiction_description,186,1,99.46236559,0.0,0.0,0.0,0.0,,Bahamas,Bahamas,Bahamas,
42,Unusable,l,n.closed_date,186,0,100.0,0.0,0.0,0.0,0.0,,,,,
43,Unusable,l,n.incorporation_date,186,0,100.0,0.0,0.0,0.0,0.0,,,,,
44,Unusable,l,n.note,186,1,99.46236559,0.0,0.0,0.0,0.0,,Not all beneficiaries are aware of offshore trusts in which they are named because the settlor may select beneficiaries without their knowledge.,Not all beneficiaries are aware of offshore trusts in which they are named because the settlor may select beneficiaries without their knowledge.,Not all beneficiaries are aware of offshore trusts in which they are named because the settlor may select beneficiaries without their knowledge.,Not all beneficiaries are aware of offshore trusts in which they are named because the settlor may select beneficiaries without their knowledge.
45,Unusable,l,labels(n),77012,1,0.0,0.0,0.0,0.0,0.0,"[""Officer""]","[""Officer""]","[""Officer""]","[""Officer""]","[""Officer""]"
46,Context_Specific,m,n.sourceID,77012,5,0.0,0.0,0.0,0.0,0.0,Paradise Papers - Appleby,Paradise Papers - Malta corporate registry,Paradise Papers - Barbados corporate registry,Paradise Papers - Bahamas corporate registry,Paradise Papers - Lebanon corporate registry
47,Unusable,l,n.address,77012,0,100.0,0.0,0.0,0.0,0.0,,,,,
48,Unusable,l,n.jurisdiction_description,77012,0,100.0,0.0,0.0,0.0,0.0,,,,,
49,Unusable,l,n.closed_date,77012,0,100.0,0.0,0.0,0.0,0.0,,,,,
50,Unusable,l,n.incorporation_date,77012,0,100.0,0.0,0.0,0.0,0.0,,,,,
51,Unusable,l,labels(n),2031,1,0.0,0.0,0.0,0.0,0.0,"[""Other""]","[""Other""]","[""Other""]","[""Other""]","[""Other""]"
52,Unusable,l,n.valid_until,2031,1,0.0,0.0,0.0,0.0,0.0,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014,Appleby data is current through 2014
53,Unusable,l,n.address,2031,0,100.0,0.0,0.0,0.0,0.0,,,,,
54,Unusable,l,n.jurisdiction_description,2031,0,100.0,0.0,0.0,0.0,0.0,,,,,
55,Unusable,l,n.closed_date,2031,0,100.0,0.0,0.0,0.0,0.0,,,,,
56,Unusable,l,n.incorporation_date,2031,0,100.0,0.0,0.0,0.0,0.0,,,,,
57,Unusable,l,n.note,2031,0,100.0,0.0,0.0,0.0,0.0,,,,,
58,Usable Directly Numeric,a,LOCATION,310579,285,5.988492461,0.0,0.0,0.0,0.0,,"(41.97562073966174, -87.72838313514907)","(41.90999558160536, -87.72639469321471)","(41.95302475075328, -87.78668323766634)","(41.83773267497158, -87.66589444999927)"
59,Context_Specific,o,PMID_Type,571153,4182,0.0,0.0,0.0,0.0,0.0,23208951_T,23208951_A,23323548_A,22580612_A,23414099_T
60,Context_Specific,o,PMID_Type,667075,4884,0.0,0.0,0.0,0.0,0.0,21826085_A,22080034_A,22080035_A,22080037_T,22080037_A
61,Context_Specific,o,PMID_Type,662207,4922,0.0,0.0,0.0,0.0,0.0,22006095_T,22006095_A,22056334_A,22079313_A,22082827_A
62,Usable Directly Categorical,h,Other groups,263,2,77.56653992,0.0,0.0,0.0,0.0,,HIPC,Euro area,HIPC,HIPC
63,Usable Directly Categorical,h,System of National Accounts,263,3,18.25095057,0.0,0.0,0.0,0.0,Country uses the 1993 System of National Accounts methodology.,Country uses the 1968 System of National Accounts methodology.,,Country uses the 2008 System of National Accounts methodology.,Country uses the 1993 System of National Accounts methodology.
64,Usable Directly Categorical,h,Government Accounting concept,263,2,37.64258555,0.0,0.0,0.0,0.0,,Consolidated central government,Budgetary central government,Budgetary central government,Budgetary central government
65,Usable Directly Categorical,h,IMF data dissemination standard,263,3,30.41825095,0.0,0.0,0.0,0.0,,Enhanced General Data Dissemination System (e-GDDS),Special Data Dissemination Standard (SDDS),Special Data Dissemination Standard Plus (SDDS+),
66,Usable Directly Categorical,h,Source of most recent Income and expenditure data,263,69,37.26235741,0.0,0.0,0.0,0.0,,"Integrated household survey (IHS), 2011","Integrated household survey (IHS), 2008/09","Living Standards Measurement Study Survey (LSMS), 2012","Integrated household survey (IHS), 2014"
67,Usable Directly Categorical,e,Vital registration complete,263,2,56.27376426,0.0,0.0,0.0,0.0,Yes,,Yes. Vital registration for Guernsey and Jersey.,Yes. Vital registration for Guernsey and Jersey.,Yes
68,Usable Directly Categorical,i,Latest industrial data,263,15,55.51330798,2014.0,2011.230769,2000.0,3.531021535,,2013,2002,2014,2012
69,Usable Directly Categorical,i,Latest trade data,263,18,26.61596958,2016.0,2013.585492,1982.0,4.361180248,2015,2014,,2011,2016
70,Usable Directly Categorical,i,Latest water withdrawal data,263,20,31.17870722,2016.0,2006.839779,1975.0,5.06005568,,2000,2005,2006,2011
71,Unusable,l,Indicator Name,1518,1518,0.0,0.0,0.0,0.0,0.0,"Agricultural machinery, tractors",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Agricultural land (sq. km),Agricultural land (% of land area)
72,Usable Directly Categorical,h,Unit of measure,1518,2,98.94598155,0.0,0.0,0.0,0.0,,%,2011 PPP $,%,%
73,Unusable,l,Other notes,1518,1,93.08300395,0.0,0.0,0.0,0.0,,"Each economy is classified based on the classification of World Bank Group's fiscal year 2017 (July 1, 2016-June 30, 2017).","Each economy is classified based on the classification of World Bank Group's fiscal year 2017 (July 1, 2016-June 30, 2017).","Each economy is classified based on the classification of World Bank Group's fiscal year 2017 (July 1, 2016-June 30, 2017).","Each economy is classified based on the classification of World Bank Group's fiscal year 2017 (July 1, 2016-June 30, 2017)."
74,Unusable,l,Related source links,1518,1,99.73649539,0.0,0.0,0.0,0.0,,"World Bank, PovcalNet: an online poverty analysis tool, http://iresearch.worldbank.org/PovcalNet/index.htm","World Bank, PovcalNet: an online poverty analysis tool, http://iresearch.worldbank.org/PovcalNet/index.htm","World Bank, PovcalNet: an online poverty analysis tool, http://iresearch.worldbank.org/PovcalNet/index.htm",
75,Unusable,l,Other web links,1518,0,100.0,0.0,0.0,0.0,0.0,,,,,
76,Context_Specific,o,LIBGEO,36681,34142,0.0,0.0,0.0,0.0,0.0,L'Abergement-Cl퀌�퀌�퀌�퉌�menciat,L'Abergement-de-Varey,Amb퀌�퀌�퀌�퉌�rieu-en-Bugey,Amb퀌�퀌�퀌�퉌�rieux-en-Dombes,Ambl퀌�퀌�퀌�퉌�on
77,Context_Specific,o,LIBGEO,8536584,33452,0.0,0.0,0.0,0.0,0.0,L'Abergement-Cl퀌�퀌�퀌�퉌�menciat,L'Abergement-de-Varey,Amb퀌�퀌�퀌�퉌�rieu-en-Bugey,Amb퀌�퀌�퀌�퉌�rieux-en-Dombes,Ambl퀌�퀌�퀌�퉌�on
78,Usable Directly Numeric,a,distance,258,126,0.0,0.0,0.0,0.0,0.0,28,12,"11,2","12,9","18,5"
79,Usable Directly Categorical,i,consume,258,42,0.0,0.0,0.0,0.0,0.0,5,"4,2","5,5","3,9","4,5"
80,Context_Specific,n,contentId,3122,3057,0.0,9.22e+18,3.28e+16,-9.22e+18,5.38e+18,-6450000000000000000,-4110000000000000000,-7290000000000000000,-6150000000000000000,2450000000000000000
81,Usable Directly Categorical,h,contentType,3122,3,0.0,0.0,0.0,0.0,0.0,HTML,RICH,VIDEO,HTML,HTML
82,Context_Specific,n,contentId,72312,2987,0.0,9.22e+18,-3.03e+16,-9.22e+18,5.34e+18,-3500000000000000000,8890000000000000000,311000000000000000,-7820000000000000000,-8860000000000000000
83,Context_Specific,o,NOME_CANDIDATO,21124,21064,0.0,0.0,0.0,0.0,0.0,BENEDITO SILVA BARBOSA,MARIA APARECIDA ALVES DE SOUZA,AST퀌�퀌_RIO DE PAULA MOREIRA FILHO,JOS퀌�퀌_ MASTRANGELO FILHO,CARLOS ANDR퀌�퀌_ MENEZES DE OLIVEIRA
84,Context_Specific,o,IDADE_DATA_ELEICAO,21124,69,0.0,91.0,46.75127817,20.0,11.22198845,46,32,53,30,34
85,Context_Specific,a,extother,9597,10,3.584453475,7.0,2.647433265,0.0,1.777903676,7,6,2,5,
86,Usable Directly Categorical,f,season1e,9597,155,9.242471606,0.0,0.0,0.0,0.0,October,November,w1may2002,w3may2002,w4apr2002
87,Usable Directly Categorical,f,season1s,9597,133,9.263311451,0.0,0.0,0.0,0.0,June,May,July,w1oct2001,w2sep2001
88,Usable Directly Categorical,f,season2e,9597,169,1.542148588,0.0,0.0,0.0,0.0,May,April,June,w1oct2002,w1aug2002
89,Usable Directly Categorical,f,season2s,9597,144,1.562988434,0.0,0.0,0.0,0.0,November,December,Novemvre,w1may2002,w3mar2002
90,Usable Directly Numeric,a,taxother,9597,249,29.41544233,7600000.0,7682.94833499999,0.0,143850.199,0,80000,1500,2000,1000
91,Context_Specific,d,s1p1c2plant,9597,507,18.78712098,0.0,0.0,0.0,0.0,Jul,Jun,2002-05-05 00:00:00,2002-05-20 00:00:00,2002-05-01 00:00:00
92,Context_Specific,d,s1p1c2harv,9597,520,18.59956236,0.0,0.0,0.0,0.0,Oct,Sep,Nov,20 Nov.,2002-11-10 00:00:00
93,Context_Specific,f,s1p1c3plant,9597,406,29.38418256,0.0,0.0,0.0,0.0,Jul,Jun,,2002-05-25 00:00:00,2002-06-10 00:00:00
94,Context_Specific,f,s1p1c3harv,9597,424,29.15494425,0.0,0.0,0.0,0.0,Oct,Nov,Dec,,Sep
95,Context_Specific,f,s1p1c4plant,9597,290,38.38699594,0.0,0.0,0.0,0.0,Jun,Jul,,2002-07-01 00:00:00,2002-06-15 00:00:00
96,Context_Specific,f,s1p1c4harv,9597,298,38.31405648,0.0,0.0,0.0,0.0,Aug,Nov,Apr,Oct,
97,Context_Specific,f,s1p1c5plant,9597,205,44.3784516,0.0,0.0,0.0,0.0,Jun,,Jul,2002-05-20 00:00:00,2002-06-10 00:00:00
98,Context_Specific,f,s1p1c5harv,9597,183,44.33677191,0.0,0.0,0.0,0.0,Nov,,Oct,Sep,2002-10-10 00:00:00
99,Context_Specific,f,s1p2c2plant,9597,233,44.83692821,0.0,0.0,0.0,0.0,Jun,,Jul,2002-06-07 00:00:00,2002-06-25 00:00:00
100,Context_Specific,f,s1p2c2harv,9597,252,44.92028759,0.0,0.0,0.0,0.0,Oct,Nov,,Dec,Sep
101,Context_Specific,f,s1p2c3plant,9597,118,48.96321767,0.0,0.0,0.0,0.0,Jun,,2002-08-01 00:00:00,Jul,Aug
102,Context_Specific,f,s1p2c3harv,9597,123,48.95279775,0.0,0.0,0.0,0.0,Nov,Sep,,2002-12-01 00:00:00,Oct
103,Context_Specific,f,s1p2c4plant,9597,68,43.04470147,0.0,0.0,0.0,0.0,Jul,,Jun,2002-06-01 00:00:00,2002-07-01 00:00:00
104,Context_Specific,f,s1p2c4harv,9597,65,43.02386162,0.0,0.0,0.0,0.0,Sep,Oct,,Nov,2002-11-01 00:00:00
105,Context_Specific,f,s1p2c5plant,9597,32,43.65947692,0.0,0.0,0.0,0.0,,Jul,Jun,2002-07-01 00:00:00,2002-07-15 00:00:00
106,Context_Specific,f,s1p2c5harv,9597,38,43.63863707,0.0,0.0,0.0,0.0,,Oct,Dec,2003-01-09 00:00:00,2003-01-10 00:00:00
107,Context_Specific,f,s1p2c6plant,9597,14,43.93039492,0.0,0.0,0.0,0.0,,Jul,Aug,May,2002-06-12 00:00:00
108,Context_Specific,f,s1p2c6harv,9597,15,43.93039492,0.0,0.0,0.0,0.0,,Oct,Jan,Dec,2002-10-27 00:00:00
109,Context_Specific,f,s2p1c1plant,9597,545,32.93737626,0.0,0.0,0.0,0.0,,2002-11-10 00:00:00,Dec,Oct,Sep
110,Context_Specific,f,s2p1c1harv,9597,504,32.91653642,0.0,0.0,0.0,0.0,,2003-02-20 00:00:00,Apr,Dec,May
111,Context_Specific,f,s2p1c2plant,9597,422,42.04438887,0.0,0.0,0.0,0.0,,Sep,Nov,Dec,2002-12-20 00:00:00
112,Context_Specific,f,s2p1c2harv,9597,414,42.07564864,0.0,0.0,0.0,0.0,,Dec,Feb,2003-03-10 00:00:00,2003-01-20 00:00:00
113,Context_Specific,f,s2p1c3plant,9597,316,46.25403772,0.0,0.0,0.0,0.0,,Sep,Oct,Dec,2003-01-02 00:00:00
114,Context_Specific,f,s2p1c3harv,9597,281,46.2436178,0.0,0.0,0.0,0.0,,Dec,Jan,2003-02-10 00:00:00,2002-12-30 00:00:00
115,Context_Specific,f,s2p1c4plant,9597,189,51.32854017,0.0,0.0,0.0,0.0,,Jan,2002-11-25 00:00:00,2002-10-20 00:00:00,Nov
116,Context_Specific,f,s2p1c4harv,9597,172,51.31812025,0.0,0.0,0.0,0.0,,Feb,2002-10-30 00:00:00,2003-02-20 00:00:00,2002-12-12 00:00:00
117,Context_Specific,f,s2p1c5plant,9597,107,62.36323851,0.0,0.0,0.0,0.0,,2002-11-21 00:00:00,2002-09-15 00:00:00,2002-11-19 00:00:00,2002-12-15 00:00:00
118,Context_Specific,f,s2p1c5harv,9597,99,62.33197874,0.0,0.0,0.0,0.0,,2003-01-05 00:00:00,2002-11-20 00:00:00,Jan,2003-02-20 00:00:00
119,Context_Specific,f,s2p1c6plant,9597,59,63.11347296,0.0,0.0,0.0,0.0,,2002-10-01 00:00:00,2002-11-21 00:00:00,2002-04-08 00:00:00,.
120,Context_Specific,f,s2p1c6harv,9597,54,63.11347296,0.0,0.0,0.0,0.0,,2002-12-01 00:00:00,Feb,2002-08-19 00:00:00,.
121,Context_Specific,f,s2p2c1plant,9597,220,40.70021882,0.0,0.0,0.0,0.0,,Nov,Oct,Dec,Jan
122,Context_Specific,f,s2p2c1harv,9597,208,40.71063874,0.0,0.0,0.0,0.0,,Feb,Jan,Mar,Apr
123,Context_Specific,f,s2p2c2plant,9597,162,43.02386162,0.0,0.0,0.0,0.0,,Sep,Dec,2002-01-10 00:00:00,2002-01-16 00:00:00
124,Context_Specific,f,s2p2c2harv,9597,147,43.02386162,0.0,0.0,0.0,0.0,,Nov,Mar,2003-04-15 00:00:00,2002-04-20 00:00:00
125,Context_Specific,f,s2p2c3plant,9597,88,44.36803168,0.0,0.0,0.0,0.0,,2002-09-30 00:00:00,2002-10-30 00:00:00,Nov,2002-10-15 00:00:00
126,Context_Specific,f,s2p2c3harv,9597,86,44.38887152,0.0,0.0,0.0,0.0,,2003-02-15 00:00:00,Mar,Feb,Dec
127,Context_Specific,f,s2p2c4plant,9597,40,49.28623528,0.0,0.0,0.0,0.0,,2002-09-30 00:00:00,Oct,2002-07-01 00:00:00,2002-05-18 00:00:00
128,Context_Specific,f,s2p2c4harv,9597,39,49.26539544,0.0,0.0,0.0,0.0,,2003-02-15 00:00:00,Jan,2002-10-15 00:00:00,2002-09-23 00:00:00
129,Context_Specific,f,s2p2c5plant,9597,27,68.05251641,0.0,0.0,0.0,0.0,,2002-09-15 00:00:00,Oct,2002-05-27 00:00:00,.
130,Context_Specific,f,s2p2c5harv,9597,27,68.05251641,0.0,0.0,0.0,0.0,,2002-12-15 00:00:00,Jan,2002-09-23 00:00:00,.
131,Context_Specific,f,s3p1c1plant,9597,124,44.77440867,0.0,0.0,0.0,0.0,.,,2002-08-19 00:00:00,2002-08-12 00:00:00,2002-09-02 00:00:00
132,Context_Specific,f,s3p1c1harv,9597,143,44.70146921,0.0,0.0,0.0,0.0,.,,2003-01-07 00:00:00,2002-11-04 00:00:00,2002-11-18 00:00:00
133,Context_Specific,f,s3p1c2plant,9597,67,46.82713348,0.0,0.0,0.0,0.0,.,,2002-08-05 00:00:00,2002-01-07 00:00:00,2001-11-01 00:00:00
134,Context_Specific,f,s3p1c2harv,9597,70,46.75419402,0.0,0.0,0.0,0.0,.,,2002-10-01 00:00:00,2002-10-22 00:00:00,2002-12-25 00:00:00
135,Context_Specific,f,s3p1c3plant,9597,32,47.63988746,0.0,0.0,0.0,0.0,.,,2002-01-07 00:00:00,2002-01-01 00:00:00,2002-02-01 00:00:00
136,Context_Specific,f,s3p1c3harv,9597,37,47.59820777,0.0,0.0,0.0,0.0,.,,2002-12-25 00:00:00,2002-12-31 00:00:00,2003-01-31 00:00:00
137,Context_Specific,f,s3p2c1plant,9597,32,47.98374492,0.0,0.0,0.0,0.0,.,,2002-01-01 00:00:00,2000-10-01 00:00:00,2002-01-07 00:00:00
138,Context_Specific,f,s3p2c1harv,9597,36,47.90038554,0.0,0.0,0.0,0.0,.,,2002-12-31 00:00:00,2002-08-15 00:00:00,2002-12-25 00:00:00
139,Unusable,f,s1p3c1plant,9597,9,99.89580077,0.0,0.0,0.0,0.0,,Jul,-99,2002-06-01 00:00:00,2002-07-01 00:00:00
140,Unusable,f,s1p3c1harv,9597,6,99.90622069,0.0,0.0,0.0,0.0,,Oct,2002-10-01 00:00:00,2002-11-01 00:00:00,2002-11-18 00:00:00
141,Unusable,d,s1p3c2plant,9597,4,99.92706054,0.0,0.0,0.0,0.0,,Aug,2002-07-01 00:00:00,2002-06-15 00:00:00,2002-07-15 00:00:00
142,Unusable,d,s1p3c2harv,9597,6,99.92706054,0.0,0.0,0.0,0.0,,Dec,2002-10-01 00:00:00,2003-02-01 00:00:00,2002-11-15 00:00:00
143,Unusable,d,s1p3c3plant,9597,4,99.95832031,0.0,0.0,0.0,0.0,,Jul,2002-07-01 00:00:00,2000-06-01 00:00:00,2002-05-16 00:00:00
144,Unusable,d,s1p3c3harv,9597,4,99.95832031,0.0,0.0,0.0,0.0,,Oct,2002-10-01 00:00:00,2002-11-01 00:00:00,2002-11-10 00:00:00
145,Unusable,d,s1p3c4plant,9597,2,99.97916015,0.0,0.0,0.0,0.0,,Jul,2002-07-01 00:00:00,2002-07-01 00:00:00,Jul
146,Unusable,d,s1p3c4harv,9597,3,99.96874023,0.0,0.0,0.0,0.0,,Oct,2002-10-01 00:00:00,-99,Oct
147,Unusable,i,extother_def,9597,3,99.82286131,0.0,0.0,0.0,0.0,,1&2,Veterinary,2&3,Veterinary
148,Usable Directly Categorical,h,constraint1,9597,73,92.99781182,0.0,0.0,0.0,0.0,,lack of accurate climatic information,knowledge on crops,lack of information on rain patterns,lack of inputs
149,Context_Specific,m,Locality,513373,6458,24.10099479,0.0,0.0,0.0,0.0,,"Hawaiian Archipelago, Swordfish Seamount","Main Hawaiian Islands, Oahu Island, Barbers Pt","Banda Sea, Kai Islands, Kai Besar Island, Har, Approx. 25 Km NE Of",south slope of the peak
150,Usable Directly Categorical,h,IdentificationQualifier,513373,55,4.82728932,0.0,0.0,0.0,0.0,,ID by expert from video,morphological ID by taxonomic expert,ID Uncertain,morphological ID from sample by taxonomic expert
151,Usable Directly Categorical,h,SocSecCovered_verbatim,2720,5,0.0,0.0,0.0,0.0,0.0,Plan members covered by Social Security,Plan members not covered by Social Security,Most plan members covered by Social Security (each participating district decides their own SS participation).,Most plan members covered by Social Security (each participating county or district decides their own SS participation).,"Plan A members are not covered by Social Security, Plan B members are covered by Social Security"
152,Usable Directly Categorical,h,CostStructure,2720,7,0.0,0.0,0.0,0.0,0.0,"Multiple employer, agent plan","Multiple employer, cost sharing plan",Single employer,Single employer cost sharing plan,"Multiemployer, cost sharing plan"
153,Usable Directly Categorical,h,ReportingDateNotes,2720,3,99.88970588,0.0,0.0,0.0,0.0,,Check date,No AV,six months ended 6/30/2006,Check date
154,Usable Directly Categorical,e,DataEntryCode,2720,2,96.17647059,2.0,1.192307692,1.0,0.394113491,,1,2,2,
155,Usable Directly Categorical,h,AssetValMeth_GASB,2720,259,6.139705882,0.0,0.0,0.0,0.0,5-year smoothed market related value.,Market Value.,5-year market related value.,5-year smoothed market,5- market related value
156,Usable Directly Categorical,h,AssetValMeth,2720,3,99.66911765,0.0,0.0,0.0,0.0,,Smoothed 5-year,Market,Smoothed,Smoothed 5-year
