,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
264,Usable Directly Categorical,h,q29FrameLovePadrino,25090,2,,0.0,0.0,0.0,0.0,Hate,,Love,,
265,Usable Directly Categorical,h,q29FrameLoveMeteor,25090,2,,0.0,0.0,0.0,0.0,Hate,,Love,,
266,Context_Specific,n,Unnamed: 0,49999,49999,,103457.0,78408.20336,53293.0,14488.1586699999,53293,53294,53295,53296,53297
267,Context_Specific,n,Unnamed: 0,42571,42571,,146032.0,124746.3858,103459.0,12290.0298,103459,103460,103461,103462,103463
268,Context_Specific,n,name,25993,25779,,0.0,0.0,0.0,0.0,Set 0687 Activity Booklet 1,Baseplate 16 x 30 with Set 080 Yellow House Print,Baseplate 16 x 24 with Set 080 Small White House Print,Baseplate 16 x 24 with Set 080 Red House Print,Baseplate 16 x 24 with Set 080 Large White House Print
269,Context_Specific,n,x,64000,63983,,5.4010472,-1.18e-10,-4.6989813,0.780741407,0.48593906,-0.06596069,-0.034809157,1.5021045,-0.009553516
270,Context_Specific,n,y,64000,63983,,5.6809502,3.40999999999999e-10,-5.0957136,0.781465654,-0.52435857,0.080844238,0.076795481,1.4429832,0.53834057
271,Context_Specific,n,z,64000,63977,,4.7625899,2.46e-10,-5.0151286,0.771984657999999,-0.5319823,-0.27603051,-0.39087987,1.449747,-0.26726374
272,Context_Specific,n,vx,64000,63973,,1.5473192,1.1e-10,-1.6192034,0.40883053,0.46153894,-0.57578009,-0.55399138,-0.090265878,0.011854652
273,Context_Specific,n,vy,64000,63969,,1.5842022,2.1e-10,-1.4826128,0.407884116,-0.033775792,1.107815,-0.17386098,0.32661179,-0.01187402
274,Context_Specific,n,vz,64000,63977,,1.60068139999999,1.82e-11,-1.6852456,0.40802914,-0.32276499,-0.29340765,0.059250806,-0.31059352,-0.40556487
275,Context_Specific,n,x,63997,63974,,13.203038,2.75e-05,-5.42344759999999,0.785726385999999,-0.04349719,-0.040714465,-0.498487,-0.18006143,0.011864967
276,Context_Specific,n,y,63997,63967,,6.9500389,0.00092374,-11.262575,0.783869028,0.10529693,0.10875924,-1.6999468,0.77287632,0.42658269
277,Context_Specific,n,z,63997,63976,,23.697107,-0.000343198,-11.656135,0.801377091,0.13827667,0.13652329,0.13256432,-0.091783121,0.48558027
278,Context_Specific,n,vx,63997,63973,,1.67100639999999,4.46e-06,-1.5823733,0.408632956,-0.21294303,0.20424783,0.26251599,0.031714324,0.00571889
279,Context_Specific,n,vy,63997,63967,,1.4885501,2.46e-05,-1.6837335,0.406619142999999,-0.40425736,0.10921229,-0.32476434,0.42395943,-0.58152121
280,Context_Specific,n,vz,63997,63973,,1.6767979,4.58999999999999e-07,-1.6072309,0.408280656,-0.60519081,-0.87380016,0.56252182,0.10631934,-0.088139601
281,Context_Specific,n,x,63995,63979,,9.3590631,-0.001445949,-10.240166,0.79838858,-0.27023652,-0.22613215,0.20293926,0.54906183,-0.004839205
282,Context_Specific,n,y,63995,63976,,9.4818258,0.00336579,-14.996263,0.801651725,0.1130122,0.12058867,1.2695407,0.23168474,-0.93166238
283,Context_Specific,n,z,63995,63974,,33.867641,-0.000576273,-11.072308,0.807915286,0.26847693,0.24547157,-0.30717096,0.16415408,-0.088294432
284,Context_Specific,n,vx,63995,63959,,1.5834864,-4.57999999999999e-05,-1.5127852,0.406207312999999,-0.80296576,0.49182025,-0.54967272,0.36840498,-0.11834931
285,Context_Specific,n,vy,63995,63969,,1.60841679999999,2.37e-05,-1.5808045,0.410474897,0.28761819,0.50781655,-0.20761201,0.039799534,-0.071373403
286,Context_Specific,n,vz,63995,63963,,1.56251,-6.47e-06,-1.8193049,0.41058248,0.34328386,-0.33066759,-0.65954965,0.27406654,-0.34582746
287,Context_Specific,n,x,63993,63977,,16.899698,-0.006491956,-10.731705,0.816883169,-0.25506654,-0.24420729,0.72742629,-0.68936962,0.096613251
288,Context_Specific,n,y,63993,63966,,12.046713,0.007228926,-9.9116135,0.810677405999999,0.099112235,-0.10602009,0.046342656,0.22568308,-0.30490342
289,Context_Specific,n,z,63993,63971,,36.026604,-0.001250761,-16.1116329999999,0.826341027,-0.07193771,0.095177919,1.2833503,0.14079633,0.034900256
290,Context_Specific,n,vx,63993,63967,,1.7080308,-5.76e-05,-1.5416903,0.408658231,-0.014011524,0.00951721,-0.057438549,0.1075813,-0.66956598
291,Context_Specific,n,vy,63993,63971,,1.6588856,6.63e-05,-1.6218985,0.408426006,0.65686834,-0.000231149,0.7592721,-0.29730159,-0.56297559
292,Context_Specific,n,vz,63993,63956,,1.5325985,-8.8e-06,-1.5800318,0.40798508,0.00067155,0.53224736,-0.27582672,-0.24591999,-0.83359134
293,Context_Specific,n,x,63992,63974,,19.4811519999999,-0.012685876,-14.517298,0.834103437,0.29528236,0.19937961,0.51969045,-0.57509011,0.34859115
294,Context_Specific,n,y,63992,63973,,11.140432,0.013397146,-12.580622,0.819797698,-0.39914808,-0.38504183,1.0978723,-0.38988897,-0.32664394
295,Context_Specific,n,z,63992,63969,,31.168156,-0.001657701,-12.769373,0.834963225,-0.4992761,-0.41697571,0.83515823,-0.30067289,0.33520427
296,Context_Specific,n,vx,63992,63971,,1.5827613,-6.97e-05,-1.5656583,0.407331682999999,0.45098439,-0.95970893,-0.11458433,0.18220614,-0.064055555
297,Context_Specific,n,vy,63992,63944,,1.6133164,5.32e-05,-1.5891472,0.410156203,0.51817781,0.72931445,0.70460171,-0.16612875,-0.7271387
298,Context_Specific,n,vz,63992,63971,,1.6200155,4.49e-06,-1.5306981,0.409645336,-0.36574656,0.84712535,-0.37793076,0.072862163,-0.059482101
299,Context_Specific,n,x,63990,63973,,21.5268859999999,-0.019947093,-17.269009,0.845222152999999,-0.041457951,0.010474622,0.2407776,-0.00095386,1.598236
300,Context_Specific,n,y,63990,63964,,13.229856,0.018533871,-9.28862,0.835831427,-0.045527294,0.055369835,-0.048395965,-0.49533746,1.5787741
301,Context_Specific,n,z,63990,63961,,21.008606,-0.001174266,-13.265524,0.848522615999999,0.003324873,-0.060932353,0.29885009,0.39673838,0.78897429
302,Context_Specific,n,vx,63990,63965,,1.6719323,-8.14999999999999e-05,-1.75712569999999,0.406449366,0.092388041,0.52062041,-0.25430763,-0.39705643,0.38701496
303,Context_Specific,n,vy,63990,63969,,1.5420146,5.96e-05,-1.5437059,0.410338265,-0.07702478,0.77830404,0.3539924,-0.58168304,0.28322944
304,Context_Specific,n,vz,63990,63962,,1.6626023,8.44e-07,-1.5458583,0.409217626,-0.41303369,-0.95386434,-0.23225072,-0.015326286,0.020768745
305,Context_Specific,n,x,63989,63970,,17.352671,-0.0281559479999999,-14.96065,0.861358067,-0.37381706,-0.35011122,-0.036900405,0.41923976,-0.8151322
306,Context_Specific,n,y,63989,63972,,14.6326859999999,0.024538042,-18.286413,0.855901501,-0.11690567,-0.2146112,0.12263019,0.29226094,-0.37251467
307,Context_Specific,n,z,63989,63969,,17.764208,-0.001029976,-18.512238,0.857440663,0.33188125,0.13616589,0.21962018,-0.007913002,0.79273981
308,Context_Specific,n,vx,63989,63962,,1.5821452,-9.68e-05,-1.5867836,0.406238337,0.90936977,1.0152624,-0.34765244,0.10654041,0.71386278
309,Context_Specific,n,vy,63989,63957,,1.6861198,6.82999999999999e-05,-1.5820553,0.40731391,0.025771676,-0.29294288,0.94078326,0.32587856,0.42928132
310,Context_Specific,n,vz,63989,63950,,1.6827998,1.29e-05,-1.5161631,0.409045745,0.59559172,-0.084940076,-0.11620587,0.45432276,-0.31911525
311,Context_Specific,n,x,63987,63974,,21.707649,-0.037750232,-13.782025,0.870205378,-0.35111141,-0.024067339,-0.04870509,0.21560489,-1.8008261
312,Context_Specific,n,y,63987,63971,,18.348612,0.0330491689999999,-17.2754799999999,0.871160516,-0.14627334,0.11908791,0.051429678,-0.040516116,-1.8025836
313,Context_Specific,n,z,63987,63961,,17.043938,0.000654337,-24.93387,0.871322057,-0.078252107,0.009265015,-0.038986597,-0.33033982,-0.697254
314,Context_Specific,n,vx,63987,63946,,1.548389,-8.53e-05,-1.580951,0.408704692,-0.70917988,0.22321048,-0.27582026,0.10323578,-0.054578349
315,Context_Specific,n,vy,63987,63967,,1.6616497,9.51e-05,-1.58871789999999,0.410776893,-0.71241373,-0.002862898,-0.55723906,0.69456792,-0.036815651
316,Context_Specific,n,vz,63987,63951,,1.5613852,1.49e-05,-1.5488485,0.406856447,0.22310627,0.50271952,-0.86537009,-0.044299427,0.11977409
317,Context_Specific,n,x,63985,63954,,19.592636,-0.04520098,-16.17255,0.885524986,0.033798765,-0.024902245,-0.071059681,-0.24874283,-1.9768904
318,Context_Specific,n,y,63985,63966,,23.936682,0.042461634,-15.826779,0.887654769,0.014897441,0.039695341,0.066437587,0.32192481,-2.0156054
319,Context_Specific,n,z,63985,63958,,16.232351,0.001570002,-19.613831,0.871000045999999,0.012831591,-0.046012305,0.12184187,-0.010794377,1.5259571
320,Context_Specific,n,vx,63985,63954,,1.699191,-4.62e-05,-1.59752789999999,0.406912786,0.44185767,0.34677058,0.071491338,-0.40712044,0.090702675
321,Context_Specific,n,vy,63985,63944,,1.5844818,9.03e-05,-1.7672552,0.408323083,0.23742445,0.24995261,-0.32881349,-0.64160413,0.10144278
322,Context_Specific,n,vz,63985,63955,,1.7462715,1.94e-06,-1.6660826,0.409221077999999,-0.1594148,-0.25964957,-0.23690292,0.15649775,0.050946027
323,Context_Specific,n,x,63984,63965,,23.153894,-0.049794551,-12.101623,0.898040672,-0.06768775,0.042027615,-0.094402038,0.30625513,0.07784532
324,Context_Specific,n,y,63984,63968,,27.112696,0.0511364859999999,-15.815831,0.90451496,0.038207419,0.080108732,0.030201469,0.17780206,0.20185198
325,Context_Specific,n,z,63984,63959,,21.841942,0.001574555,-19.199339,0.897661937999999,0.067172781,0.10898802,-0.010530158,-0.089505911,-0.28488529
326,Context_Specific,n,vx,63984,63957,,1.6352708,-4.48e-05,-1.6857249,0.409909708,-0.07208553,0.44642666,0.61812693,-0.53281921,-0.035354618
327,Context_Specific,n,vy,63984,63955,,1.52770289999999,7.32999999999999e-05,-1.6791646,0.407511672999999,-0.85000002,-0.63965726,-0.16955444,0.56405276,-0.026189245
328,Context_Specific,n,vz,63984,63953,,1.6265222,-7.23e-06,-1.5833628,0.409153563999999,0.061609738,0.25074208,-0.12304887,0.091497764,-1.4716727
329,Context_Specific,n,x,63983,63959,,24.7382299999999,-0.055401606,-14.9838899999999,0.914435127,-0.07535778,-0.084728017,-0.016632343,0.096632622,-0.39164153
330,Context_Specific,n,y,63983,63962,,25.881248,0.058159432,-27.746325,0.928429194,0.080422878,0.079821296,-0.12565997,-0.50626361,-0.97122073
331,Context_Specific,n,z,63983,63958,,24.327484,0.000821998,-29.01424,0.937291696,0.091519006,0.10669087,0.02315772,-0.100646,-1.6606807
332,Context_Specific,n,vx,63983,63965,,1.655929,-6.86e-05,-1.697126,0.406210309,0.41515908,-0.34586304,-0.1676079,0.69433922,-0.16816649
333,Context_Specific,n,vy,63983,63953,,1.73783699999999,6.68e-05,-1.6187483,0.406294077,0.084489621,0.038408283,0.008904841,-0.091870971,-0.27002367
334,Context_Specific,n,vz,63983,63952,,1.6161826,-7.83e-06,-1.6224169,0.407986933999999,-0.91636324,0.31628186,-0.048050947,-0.26851434,-0.18098076
335,Context_Specific,n,x,63983,63964,,28.113653,-0.06226128,-19.638399,0.945749202,-0.11497124,-0.14703438,-0.1870297,0.071874291,-1.0511669
336,Context_Specific,n,y,63983,63962,,25.069889,0.064838188,-43.3144799999999,0.958772732,-0.5983724,-0.48154107,0.15741946,0.42988834,-1.6322117
337,Context_Specific,n,z,63983,63957,,20.793982,3.96e-05,-30.606306,0.932613650999999,-0.051032722,-0.078269579,-0.081436314,-0.10364252,-1.1044414
338,Context_Specific,n,vx,63983,63953,,1.64007439999999,-6.86e-05,-1.69819569999999,0.407277479,-0.29651514,-0.35083935,-0.98082143,-0.6946649,-0.02973436
339,Context_Specific,n,vy,63983,63952,,1.761258,6.68e-05,-1.6551968,0.406900257999999,-0.44582379,-0.1495558,-0.39939335,0.74172491,0.053411692
340,Context_Specific,n,vz,63983,63948,,1.6260048,-7.81e-06,-1.59018239999999,0.406734047,-0.1192265,-0.15927644,-0.1861067,0.20208342,0.18210685
341,Context_Specific,n,x,63981,63961,,37.956062,-0.067467142,-31.603813,0.957621902999999,0.043171007,0.051057529,-0.41389656,0.41359556,0.9354803
342,Context_Specific,n,y,63981,63957,,33.947548,0.070642165,-54.19804,0.96883123,0.29230404,0.29185024,0.48694223,0.47048989,1.0188475
343,Context_Specific,n,z,63981,63956,,20.6775649999999,-0.000532681,-25.042244,0.956247997,-0.015489828,-0.007635912,-0.37505615,-0.30338714,-2.010843
344,Context_Specific,n,vx,63981,63958,,1.7174264,-4.4e-05,-1.6618876,0.407473402,-0.69085759,-0.017539905,-0.34857973,-0.52052909,-0.20787255
345,Context_Specific,n,vy,63981,63949,,1.719383,5.27e-05,-1.7625072,0.40992295,0.027618803,-0.014121384,-0.24582534,0.37722996,-0.24780084
346,Context_Specific,n,vz,63981,63957,,1.70799259999999,-2.48e-06,-1.6555365,0.409933182,0.013199445,0.68571264,0.39076582,0.17797811,0.24539261
347,Context_Specific,n,x,63981,63965,,45.702995,-0.071865876,-39.207848,0.994881091,-0.26592264,-0.26273391,0.051053945,-0.22467418,0.099335968
348,Context_Specific,n,y,63981,63958,,38.4602469999999,0.0759113159999999,-62.179176,1.016892462,0.14408,0.13644901,0.47323936,0.57813752,0.30422086
349,Context_Specific,n,z,63981,63962,,24.232388,-0.00078203,-23.318224,0.973619695,-0.011384274,-0.016091345,-0.20416042,-0.093623951,1.0666587
350,Context_Specific,n,vx,63981,63966,,1.6173084,-4.4e-05,-1.565044,0.406670336,-0.45716175,-0.22302511,-0.72350019,-0.95596236,0.28259432
351,Context_Specific,n,vy,63981,63948,,1.5312362,5.27e-05,-1.7093951,0.409154884,0.80560535,0.24093954,0.04186384,-0.021538785,0.41148347
352,Context_Specific,n,vz,63981,63955,,1.6415445,-2.52e-06,-1.5823524,0.409762888999999,0.18282449,-0.1633842,0.081913061,0.34174052,0.7968868
353,Context_Specific,n,x,63978,63963,,49.743782,-0.0750621009999999,-44.179932,1.03913432299999,0.20641124,0.16316728,-0.11665016,-0.10898093,0.50011921
354,Context_Specific,n,y,63978,63959,,40.85775,0.0814340809999999,-67.96563,1.057828531,-0.17005286,-0.19686425,0.23762737,0.026201176,-0.11547372
355,Context_Specific,n,z,63978,63966,,25.735954,-0.001349913,-30.983807,0.997035071,-0.2006323,-0.11773955,-0.10025644,0.10585287,-0.10421547
356,Context_Specific,n,vx,63978,63958,,1.6055975,-3.02999999999999e-05,-1.7020113,0.407203054,0.47570398,-0.11938585,0.16507803,0.71630359,0.44304097
357,Context_Specific,n,vy,63978,63957,,1.6186367,5.22e-05,-1.6014091,0.407079484,0.44480747,0.085074686,0.054714561,0.073566727,-0.28333735
358,Context_Specific,n,vz,63978,63946,,1.5433037,1.6e-06,-1.5478041,0.408342192,-0.57056695,0.56195945,-0.46879351,0.16171813,0.62291855
359,Context_Specific,n,x,63977,63957,,50.688618,-0.078726217,-47.138119,1.0630666,-0.26417106,-0.21022746,-0.11382332,-0.023977162,-0.73869193
360,Context_Specific,n,y,63977,63957,,43.879711,0.086410971,-71.914261,1.069558533,-0.23365919,-0.2168636,0.044772647,0.20630172,0.35536733
361,Context_Specific,n,z,63977,63963,,39.786858,-0.00091779,-41.780342,1.046885371,0.15775123,0.12360602,0.22238895,0.072113506,0.26793465
362,Context_Specific,n,vx,63977,63946,,1.6012104,-5.12e-05,-1.6553701,0.407094696,0.10462862,1.1474419,0.57282782,0.59359151,-0.14743643
363,Context_Specific,n,vy,63977,63957,,1.5713915,4.41e-05,-1.7135713,0.408336242,-0.28371814,0.045166075,0.47148982,-0.33126834,0.058535323
364,Context_Specific,n,vz,63977,63959,,1.5626441,1.05e-05,-1.5841249,0.408518536,0.476657,-0.18849379,-0.56700343,0.21635982,-0.38012132
365,Context_Specific,n,x,63976,63943,,48.658958,-0.0848677259999999,-48.358639,1.067353783,-0.12970556,-0.11614589,-0.020348554,-0.000965644,-0.75681806
366,Context_Specific,n,y,63976,63954,,45.28487,0.093014659,-74.217911,1.106167838,0.23815982,0.29879543,0.11515785,0.18787424,0.057063416
367,Context_Specific,n,z,63976,63953,,50.600651,0.000131205,-48.639313,1.06489651299999,0.17271559,0.16073719,0.13383183,-0.65684396,1.3090893
368,Context_Specific,n,vx,63976,63953,,1.7123133,-6.26e-05,-1.5970161,0.409762594,0.30329102,0.35465884,-0.29963371,0.29291368,0.62741226
369,Context_Specific,n,vy,63976,63952,,1.676295,6.87e-05,-1.5920119,0.409799686,0.32960722,0.63180202,-0.19095968,-0.28067622,0.17586565
370,Context_Specific,n,vz,63976,63949,,1.7324238,1.05e-05,-1.64066549999999,0.410194744,-0.52941453,-0.58436286,0.38341644,0.49615279,0.53688484
371,Context_Specific,n,x,63973,63948,,43.391857,-0.091808069,-47.950428,1.093541799,0.061312392,0.036932159,-0.031393647,0.41590643,-0.14192942
372,Context_Specific,n,y,63973,63959,,45.165337,0.100380016999999,-74.972946,1.13969133099999,0.084626257,0.10658571,0.15652925,0.297869,-0.012753942
373,Context_Specific,n,z,63973,63958,,59.207443,0.001341541,-52.8857839999999,1.08904099,0.17599185,0.17793453,-0.31961969,-0.53261459,-3.0416005
374,Context_Specific,n,vx,63973,63942,,1.6904829,-6.74e-05,-1.674263,0.408258107,0.50540984,-0.33735764,-0.040813714,0.50425082,-0.39921606
375,Context_Specific,n,vy,63973,63944,,1.6297239,9.17e-05,-1.6673167,0.409486551,-0.76107359,-0.003622753,-0.083926275,-0.18031797,-0.11192974
376,Context_Specific,n,vz,63973,63943,,1.7093092,1.31e-05,-1.7345837,0.40801814,0.41808623,0.48410171,0.3069683,-0.020870799,-0.004234312
377,Context_Specific,n,x,63970,63954,,37.5002099999999,-0.097640883,-45.904686,1.114010156,-0.058655951,-0.16935964,0.048728101,0.57659864,-2.3058691
378,Context_Specific,n,y,63970,63952,,47.199211,0.108541263,-74.205772,1.167443555,0.12501761,0.17202173,0.18466398,0.23773536,-0.48084751
379,Context_Specific,n,z,63970,63954,,66.224838,0.002469969,-55.07933,1.138532176,0.098872952,0.17415643,-0.080796108,-0.48434511,1.8303553
380,Context_Specific,n,vx,63970,63948,,1.75120639999999,-5.73999999999999e-05,-1.7159071,0.408432608,0.60790056,0.38070711,-0.38081712,0.4728412,0.32575855
381,Context_Specific,n,vy,63970,63937,,1.5935802,5.80999999999999e-05,-1.7465196,0.407918513,-0.2584106,-0.14544503,-0.25954744,-0.13966262,0.10958952
382,Context_Specific,n,vz,63970,63936,,1.7635589,-1.05e-05,-1.5942945,0.408095439,0.75726527,0.93278271,-0.42107671,0.023441179,0.28001869
383,Context_Specific,l,id,671205,671205,,1340339.0,993248.5937,653047.0,196611.129,653051,653053,653068,653063,653084
384,Usable With Extraction,d,posted_time,671205,667399,,0.0,0.0,0.0,0.0,2014-01-01 06:12:39+00:00,2014-01-01 06:51:08+00:00,2014-01-01 09:58:07+00:00,2014-01-01 08:03:11+00:00,2014-01-01 11:53:19+00:00
385,Context_Specific,n,id,779092,779092,,1444243.0,1047475.139,638631.0,228253.6078,638631,640322,641006,641019,641594
386,Usable Directly Numeric,a,Happiness Rank,158,157,,158.0,79.49367089,1.0,45.60934099,1,2,3,4,5
387,Usable Directly Numeric,a,Happiness Score,158,157,,7.587,5.375734177,2.839,1.141380934,7.587,7.561,7.527,7.522,7.427
388,Usable Directly Numeric,a,Economy (GDP per Capita),158,158,,1.69042,0.846137215,0.0,0.401843055,1.39651,1.30232,1.32548,1.459,1.32629
389,Usable Directly Numeric,a,Family,158,158,,1.40222999999999,0.991045949,0.0,0.27150579,1.34951,1.40223,1.36058,1.33095,1.32261
390,Usable Directly Numeric,a,Health (Life Expectancy),158,157,,1.02525,0.630259367,0.0,0.246294633999999,0.94143,0.94784,0.87464,0.88521,0.90563
391,Usable Directly Numeric,a,Freedom,158,158,,0.66973,0.428614937,0.0,0.150215151,0.66557,0.62877,0.64938,0.66973,0.63297
392,Usable Directly Numeric,a,Trust (Government Corruption),158,157,,0.55191,0.143421835,0.0,0.119653615999999,0.41978,0.14145,0.48357,0.36503,0.32957
393,Usable Directly Numeric,a,Generosity,158,158,,0.79588,0.237295506,0.0,0.126283396,0.29678,0.4363,0.34139,0.34699,0.45811
394,Usable Directly Numeric,a,Dystopia Residual,158,158,,3.60214,2.098976772,0.32858,0.551795272,2.51738,2.70201,2.49204,2.46531,2.45176
395,Usable Directly Numeric,a,Economy (GDP per Capita),157,157,,1.82427,0.953879809,0.0,0.411279307999999,1.44178,1.52733,1.42666,1.57744,1.40598
396,Usable Directly Numeric,a,Family,157,157,,1.18326,0.793621083,0.0,0.265855008,1.16374,1.14524,1.18326,1.1269,1.13464
397,Usable Directly Numeric,a,Health (Life Expectancy),157,156,,0.95277,0.557618981,0.0,0.228617613,0.79504,0.86303,0.86733,0.79579,0.81091
398,Usable Directly Numeric,a,Freedom,157,157,,0.60848,0.370993885,0.0,0.14504263,0.57941,0.58557,0.56624,0.59609,0.57104
399,Usable Directly Numeric,a,Trust (Government Corruption),157,156,,0.50521,0.137623758,0.0,0.110683721,0.44453,0.41203,0.14975,0.35776,0.41004
400,Usable Directly Numeric,a,Generosity,157,157,,0.81971,0.242634903999999,0.0,0.133329036999999,0.36171,0.28083,0.47678,0.37895,0.25492
401,Usable Directly Numeric,a,Dystopia Residual,157,157,,3.83771999999999,2.325806561,0.81789,0.540490425,2.73939,2.69463,2.83137,2.66465,2.82596
402,Usable Directly Categorical,f,Country,155,155,,0.0,0.0,0.0,0.0,Norway,Denmark,Iceland,Switzerland,Finland
403,Usable Directly Numeric,a,Happiness.Rank,155,155,,155.0,78.0,1.0,44.74371464,1,2,3,4,5
404,Usable Directly Numeric,a,Whisker.high,155,155,,7.622030473,5.452325717,2.86488426899999,1.114927677,7.594444821,7.581728065,7.622030473,7.56177242,7.527542076
405,Usable Directly Numeric,a,Whisker.low,155,155,,7.479555538,5.255712994,2.52111588699999,1.141330148,7.479555538,7.462271607,7.385969901,7.426227496,7.41045765
406,Usable Directly Numeric,a,Economy..GDP.per.Capita.,155,155,,1.870765686,0.984718202,0.0,0.419433117,1.616463184,1.482383013,1.48063302,1.564979553,1.443571925
407,Usable Directly Numeric,a,Family,155,155,,1.61057400699999,1.18889775,0.0,0.286334758,1.53352356,1.551121593,1.610574007,1.516911745,1.540246725
408,Usable Directly Numeric,a,Health..Life.Expectancy.,155,155,,0.949492395,0.551340783,0.0,0.236306715,0.796666503,0.792565525,0.833552122,0.858131289,0.80915767
409,Usable Directly Numeric,a,Freedom,155,155,,0.658248663,0.408785972999999,0.0,0.149512656,0.635422587,0.626006722,0.627162635,0.620070577,0.617950857
410,Usable Directly Numeric,a,Generosity,155,155,,0.838075160999999,0.246883472,0.0,0.134344879,0.362012237,0.355280489,0.475540221,0.290549278,0.245482773
411,Usable Directly Numeric,a,Trust..Government.Corruption.,155,155,,0.464307785,0.123120221,0.0,0.101332141,0.315963835,0.400770068,0.153526559,0.367007285,0.382611543
412,Usable Directly Numeric,a,Dystopia.Residual,155,155,,3.11748457,1.850237806,0.377913713,0.498412757,2.277026653,2.313707352,2.322715282,2.276716232,2.430181503
413,Usable With Extraction,c,URL,73861,73861,,0.0,0.0,0.0,0.0,/homebrew/recipe/view/1633/vanilla-cream-ale,/homebrew/recipe/view/16367/southern-tier-pumking-clone,/homebrew/recipe/view/5920/zombie-dust-clone-extract,/homebrew/recipe/view/5916/zombie-dust-clone-all-grain,/homebrew/recipe/view/89534/bakke-brygg-belgisk-blonde-50-l
414,Usable Directly Numeric,a,count,29421,1,,1.0,1.0,1.0,0.0,1,1,1,1,1
415,Usable With Extraction,c,title,50000,49920,,0.0,0.0,0.0,0.0,House Republicans Fret About Winning Their Health Care Suit - The New York Times,Rift Between Officers and Residents as Killings Persist in South Bronx - The New York Times,"Tyrus Wong, Íï¢ÍâÍ_ÍâÍöBambiÍï¢ÍâÍ_Íâ_ Artist Thwarted by Racial Bias, Dies at 106 - The New York Times","Among Deaths in 2016, a Heavy Toll in Pop Music - The New York Times",Kim Jong-un Says North Korea Is Preparing to Test Long-Range Missile - The New York Times
