5.170348734299261562e-01,1.609883755233579294e-01,1.609883755233579294e-01,1.609883755233579294e-01
7.705369256925493904e-01,7.648769143581685137e-02,7.648769143581685137e-02,7.648769143581685137e-02
7.705369256925493904e-01,7.648769143581685137e-02,7.648769143581685137e-02,7.648769143581685137e-02
2.081800800548087860e-01,6.482072027756267951e-02,6.621784793900657995e-01,6.482072027756267951e-02
1.641189303903841934e-01,1.641189303903841934e-01,5.076432088288473921e-01,1.641189303903841934e-01
7.795262353411218370e-02,7.795262353411218370e-02,7.661421293976634628e-01,7.795262353411218370e-02
5.111399793254967072e-01,1.629533402248344587e-01,1.629533402248344587e-01,1.629533402248344587e-01
9.158311812586228395e-01,2.805627291379239607e-02,2.805627291379239607e-02,2.805627291379239607e-02
6.610007147913562475e-01,6.655994747857053861e-02,2.058793902515026197e-01,6.655994747857053861e-02
4.056425095442777736e-05,9.998783072471366662e-01,4.056425095442777736e-05,4.056425095442777736e-05
2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01
3.798822980869506066e-02,8.860353105739148249e-01,3.798822980869506066e-02,3.798822980869506066e-02
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
7.647924215957507821e-01,2.394135742997362953e-02,1.873248635443020005e-01,2.394135742997362953e-02
1.818959293628404344e-03,9.945431221191147753e-01,1.818959293628404344e-03,1.818959293628404344e-03
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
7.705369256925493904e-01,7.648769143581685137e-02,7.648769143581685137e-02,7.648769143581685137e-02
5.111399793254967072e-01,1.629533402248344587e-01,1.629533402248344587e-01,1.629533402248344587e-01
5.170348734299261562e-01,1.609883755233579294e-01,1.609883755233579294e-01,1.609883755233579294e-01
8.781810889948216126e-02,2.734379327157138162e-02,8.574943045573750755e-01,2.734379327157138162e-02
5.192529192226577051e-01,1.602490269257807187e-01,1.602490269257807187e-01,1.602490269257807187e-01
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
7.705369256925493904e-01,7.648769143581685137e-02,7.648769143581685137e-02,7.648769143581685137e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
4.758356144966537082e-03,9.916144380403145719e-01,1.813602907359416214e-03,1.813602907359416214e-03
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
7.705369256925493904e-01,7.648769143581685137e-02,7.648769143581685137e-02,7.648769143581685137e-02
8.781810889948216126e-02,2.734379327157138162e-02,8.574943045573750755e-01,2.734379327157138162e-02
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
4.758356144966537082e-03,9.916144380403145719e-01,1.813602907359416214e-03,1.813602907359416214e-03
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
1.380682410391862250e-03,9.982759149460758152e-01,1.717013217661905841e-04,1.717013217661905841e-04
7.664110555693511850e-01,7.786298147688293370e-02,7.786298147688293370e-02,7.786298147688293370e-02
8.983340288098333737e-01,3.388865706338888700e-02,3.388865706338888700e-02,3.388865706338888700e-02
2.278340757747691347e-01,2.314663951275471379e-02,7.258726451997213891e-01,2.314663951275471379e-02
8.983340288098333737e-01,3.388865706338888700e-02,3.388865706338888700e-02,3.388865706338888700e-02
3.734844926130625464e-01,1.218616801153377532e-01,3.827921471562619193e-01,1.218616801153377532e-01
7.679977306806625714e-01,7.733408977311248544e-02,7.733408977311248544e-02,7.733408977311248544e-02
2.073487239861442621e-01,6.765438558891113952e-02,6.573425048360334033e-01,6.765438558891113952e-02
1.444162848242386797e-02,9.819664568524438808e-01,1.795957332566202160e-03,1.795957332566202160e-03
8.983340288098333737e-01,3.388865706338888700e-02,3.388865706338888700e-02,3.388865706338888700e-02
7.664110555693511850e-01,7.786298147688293370e-02,7.786298147688293370e-02,7.786298147688293370e-02
7.313453164899549330e-01,2.293021925083958343e-02,2.227942450083658377e-01,2.293021925083958343e-02
8.983340288098333737e-01,3.388865706338888700e-02,3.388865706338888700e-02,3.388865706338888700e-02
1.444162848242386797e-02,9.819664568524438808e-01,1.795957332566202160e-03,1.795957332566202160e-03
8.983340288098333737e-01,3.388865706338888700e-02,3.388865706338888700e-02,3.388865706338888700e-02
8.983340288098333737e-01,3.388865706338888700e-02,3.388865706338888700e-02,3.388865706338888700e-02
9.655400109463198044e-01,1.148666301789338928e-02,1.148666301789338928e-02,1.148666301789338928e-02
6.610007147913562475e-01,6.655994747857053861e-02,2.058793902515026197e-01,6.655994747857053861e-02
7.679977306806625714e-01,7.733408977311248544e-02,7.733408977311248544e-02,7.733408977311248544e-02
9.655400109463198044e-01,1.148666301789338928e-02,1.148666301789338928e-02,1.148666301789338928e-02
6.568935254429884019e-01,6.673662655590889559e-02,2.096332214451938625e-01,6.673662655590889559e-02
1.444162848242386797e-02,9.819664568524438808e-01,1.795957332566202160e-03,1.795957332566202160e-03
7.621597854713687559e-01,7.928007150954373417e-02,7.928007150954373417e-02,7.928007150954373417e-02
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
9.088046179292924576e-01,9.282614331266687488e-03,7.263015340817413623e-02,9.282614331266687488e-03
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
4.565590086242559131e-01,4.638378501104190726e-02,4.506734213536601752e-01,4.638378501104190726e-02
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
4.565590086242559131e-01,4.638378501104190726e-02,4.506734213536601752e-01,4.638378501104190726e-02
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
1.079590103048994609e-01,8.215905873916558022e-01,3.522520115172240313e-02,3.522520115172240313e-02
7.313453164899549330e-01,2.293021925083958343e-02,2.227942450083658377e-01,2.293021925083958343e-02
4.565590086242559131e-01,4.638378501104190726e-02,4.506734213536601752e-01,4.638378501104190726e-02
2.081800800548087860e-01,6.482072027756267951e-02,6.621784793900657995e-01,6.482072027756267951e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
6.590071840043097984e-01,6.695136218140998463e-02,2.070900916328701769e-01,6.695136218140998463e-02
3.798822980869506066e-02,8.860353105739148249e-01,3.798822980869506066e-02,3.798822980869506066e-02
2.081800800548087860e-01,6.482072027756267951e-02,6.621784793900657995e-01,6.482072027756267951e-02
2.081800800548087860e-01,6.482072027756267951e-02,6.621784793900657995e-01,6.482072027756267951e-02
4.587640541701928920e-01,4.619557992499682963e-02,4.488447859798134210e-01,4.619557992499682963e-02
6.610007147913562475e-01,6.655994747857053861e-02,2.058793902515026197e-01,6.655994747857053861e-02
9.114391792869966924e-01,2.952027357100108287e-02,2.952027357100108287e-02,2.952027357100108287e-02
6.592067024157014510e-01,6.697163211130932603e-02,2.068500333616799802e-01,6.697163211130932603e-02
7.313453164899549330e-01,2.293021925083958343e-02,2.227942450083658377e-01,2.293021925083958343e-02
2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01
5.170348734299261562e-01,1.609883755233579294e-01,1.609883755233579294e-01,1.609883755233579294e-01
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
6.531286089400618611e-01,6.635413256420674699e-02,2.141631259315247282e-01,6.635413256420674699e-02
6.531286089400618611e-01,6.635413256420674699e-02,2.141631259315247282e-01,6.635413256420674699e-02
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
6.531286089400618611e-01,6.635413256420674699e-02,2.141631259315247282e-01,6.635413256420674699e-02
6.531286089400618611e-01,6.635413256420674699e-02,2.141631259315247282e-01,6.635413256420674699e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
7.611234165400722340e-02,7.611234165400722340e-02,7.716629750379783159e-01,7.611234165400722340e-02
2.081800800548087860e-01,6.482072027756267951e-02,6.621784793900657995e-01,6.482072027756267951e-02
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
6.531286089400618611e-01,6.635413256420674699e-02,2.141631259315247282e-01,6.635413256420674699e-02
6.531286089400618611e-01,6.635413256420674699e-02,2.141631259315247282e-01,6.635413256420674699e-02
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
9.014018599302440204e-01,3.286604668991866679e-02,3.286604668991866679e-02,3.286604668991866679e-02
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
7.424725280389758986e-01,8.584249065367470510e-02,8.584249065367470510e-02,8.584249065367470510e-02
8.809361916762928346e-02,8.809361916762928346e-02,8.809361916762928346e-02,7.357191424971121219e-01
7.762296192813212814e-01,7.459012690622622566e-02,7.459012690622622566e-02,7.459012690622622566e-02
3.798822980869506066e-02,8.860353105739148249e-01,3.798822980869506066e-02,3.798822980869506066e-02
3.798822980869506066e-02,8.860353105739148249e-01,3.798822980869506066e-02,3.798822980869506066e-02
5.170348734299261562e-01,1.609883755233579294e-01,1.609883755233579294e-01,1.609883755233579294e-01
5.327567147314095037e-06,9.999840172985580145e-01,5.327567147314095037e-06,5.327567147314095037e-06
4.308349635151350839e-04,9.987074951094545572e-01,4.308349635151350839e-04,4.308349635151350839e-04
3.805604997159475200e-01,1.184945538222598738e-01,3.824503926395327880e-01,1.184945538222598738e-01
2.392170223092583464e-04,9.959858294644574617e-01,1.777118208167766285e-03,1.997835305065448919e-03
8.809361916762928346e-02,8.809361916762928346e-02,8.809361916762928346e-02,7.357191424971121219e-01
7.411381055746375790e-02,7.411381055746375790e-02,2.328064462132198864e-01,6.189659326718526255e-01
1.641189303903841934e-01,1.641189303903841934e-01,5.076432088288473921e-01,1.641189303903841934e-01
5.111399793254967072e-01,1.629533402248344587e-01,1.629533402248344587e-01,1.629533402248344587e-01
1.050447335270621697e-05,9.999684865799418620e-01,1.050447335270621697e-05,1.050447335270621697e-05
9.878940423066031482e-07,9.999970363178730670e-01,9.878940423066031482e-07,9.878940423066031482e-07
2.969517628904851103e-02,6.926086021463410125e-01,2.969517628904851103e-02,2.480010452755620487e-01
2.448980395115215453e-02,2.448980395115215453e-02,7.464923260117837245e-01,2.045280660859120914e-01
5.661348372985994162e-05,9.993271582199003689e-01,1.434173925032347066e-04,4.728109038663721509e-04
1.719091566855850627e-04,9.994842725299432074e-01,1.719091566855850627e-04,1.719091566855850627e-04
8.983340288098333737e-01,3.388865706338888700e-02,3.388865706338888700e-02,3.388865706338888700e-02
5.661348372985994162e-05,9.993271582199003689e-01,1.434173925032347066e-04,4.728109038663721509e-04
8.809361916762928346e-02,8.809361916762928346e-02,8.809361916762928346e-02,7.357191424971121219e-01
8.809361916762928346e-02,8.809361916762928346e-02,8.809361916762928346e-02,7.357191424971121219e-01
5.111399793254967072e-01,1.629533402248344587e-01,1.629533402248344587e-01,1.629533402248344587e-01
2.986700820322549244e-02,2.986700820322549244e-02,9.103989753903236615e-01,2.986700820322549244e-02
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
5.661348372985994162e-05,9.993271582199003689e-01,1.434173925032347066e-04,4.728109038663721509e-04
1.719091566855850627e-04,9.994842725299432074e-01,1.719091566855850627e-04,1.719091566855850627e-04
2.396384548772569534e-04,9.977404741036620672e-01,1.780248986583430303e-03,2.396384548772569534e-04
3.015707365062509845e-02,7.033818699263550966e-01,2.363039827723947828e-01,3.015707365062509845e-02
1.718638561889160343e-04,9.992208942734767119e-01,4.353780141455045288e-04,1.718638561889160343e-04
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
2.394975017271295159e-04,9.971536122708790639e-01,6.067124816526255808e-04,2.000177745741107873e-03
8.809361916762928346e-02,8.809361916762928346e-02,8.809361916762928346e-02,7.357191424971121219e-01
2.400082140595330622e-04,9.992799753578214261e-01,2.400082140595330622e-04,2.400082140595330622e-04
6.563390997195992504e-01,6.753516441715594343e-02,2.085905714460888905e-01,6.753516441715594343e-02
1.605760747357902196e-01,1.605760747357902196e-01,5.182717757926293967e-01,1.605760747357902196e-01
5.111399793254967072e-01,1.629533402248344587e-01,1.629533402248344587e-01,1.629533402248344587e-01
2.448980395115215453e-02,2.448980395115215453e-02,7.464923260117837245e-01,2.045280660859120914e-01
5.661348372985994162e-05,9.993271582199003689e-01,1.434173925032347066e-04,4.728109038663721509e-04
1.719091566855850627e-04,9.994842725299432074e-01,1.719091566855850627e-04,1.719091566855850627e-04
2.396384548772569534e-04,9.977404741036620672e-01,1.780248986583430303e-03,2.396384548772569534e-04
3.015707365062509845e-02,7.033818699263550966e-01,2.363039827723947828e-01,3.015707365062509845e-02
4.507939899907516539e-04,9.989421335468460228e-01,4.352565532230220479e-04,1.718159099402863626e-04
6.284956840976241082e-04,9.973524025105441337e-01,1.779556557962660296e-03,2.395452473955818557e-04
6.284956840976241082e-04,9.973524025105441337e-01,1.779556557962660296e-03,2.395452473955818557e-04
2.894194379934609054e-02,2.894194379934609054e-02,9.131741686019617665e-01,2.894194379934609054e-02
5.664197471841539167e-05,9.998300740758447880e-01,5.664197471841539167e-05,5.664197471841539167e-05
2.396384548772569534e-04,9.977404741036620672e-01,1.780248986583430303e-03,2.396384548772569534e-04
2.400082140595330622e-04,9.992799753578214261e-01,2.400082140595330622e-04,2.400082140595330622e-04
2.894194379934609054e-02,2.894194379934609054e-02,9.131741686019617665e-01,2.894194379934609054e-02
7.764925916304262279e-03,9.767052222510872461e-01,7.764925916304262279e-03,7.764925916304262279e-03
5.327567147314095037e-06,9.999840172985580145e-01,5.327567147314095037e-06,5.327567147314095037e-06
5.661348372985994162e-05,9.993271582199003689e-01,1.434173925032347066e-04,4.728109038663721509e-04
1.818959293628404344e-03,9.945431221191147753e-01,1.818959293628404344e-03,1.818959293628404344e-03
2.396384548772569534e-04,9.977404741036620672e-01,1.780248986583430303e-03,2.396384548772569534e-04
7.710833427797357531e-02,7.710833427797357531e-02,7.686749971660792324e-01,7.710833427797357531e-02
7.710833427797357531e-02,7.710833427797357531e-02,7.686749971660792324e-01,7.710833427797357531e-02
7.710833427797357531e-02,7.710833427797357531e-02,7.686749971660792324e-01,7.710833427797357531e-02
5.661348372985994162e-05,9.993271582199003689e-01,1.434173925032347066e-04,4.728109038663721509e-04
7.243033028352739277e-04,9.987959127944523452e-01,2.398919513561944227e-04,2.398919513561944227e-04
2.396384548772569534e-04,9.977404741036620672e-01,1.780248986583430303e-03,2.396384548772569534e-04
5.192529192226577051e-01,1.602490269257807187e-01,1.602490269257807187e-01,1.602490269257807187e-01
4.862134856533045085e-02,4.862134856533045085e-02,4.966931950311779809e-01,4.060641078381611035e-01
2.894194379934609054e-02,2.894194379934609054e-02,9.131741686019617665e-01,2.894194379934609054e-02
2.448980395115215453e-02,2.448980395115215453e-02,7.464923260117837245e-01,2.045280660859120914e-01
5.661348372985994162e-05,9.993271582199003689e-01,1.434173925032347066e-04,4.728109038663721509e-04
1.818959293628404344e-03,9.945431221191147753e-01,1.818959293628404344e-03,1.818959293628404344e-03
1.818959293628404344e-03,9.945431221191147753e-01,1.818959293628404344e-03,1.818959293628404344e-03
2.396384548772569534e-04,9.977404741036620672e-01,1.780248986583430303e-03,2.396384548772569534e-04
3.015707365062509845e-02,7.033818699263550966e-01,2.363039827723947828e-01,3.015707365062509845e-02
2.396384548772569534e-04,9.977404741036620672e-01,1.780248986583430303e-03,2.396384548772569534e-04
1.719091566855850627e-04,9.994842725299432074e-01,1.719091566855850627e-04,1.719091566855850627e-04
1.813900396856077749e-03,9.917770948594328839e-01,4.595104346854948438e-03,1.813900396856077749e-03
7.636542845135175020e-03,9.605566565840033544e-01,2.417025772572639619e-02,7.636542845135175020e-03
5.664197471841539167e-05,9.998300740758447880e-01,5.664197471841539167e-05,5.664197471841539167e-05
2.399199239974571924e-04,9.989123775595493138e-01,6.077825924558181991e-04,2.399199239974571924e-04
1.813900396856077749e-03,9.917770948594328839e-01,4.595104346854948438e-03,1.813900396856077749e-03
2.894194379934609054e-02,2.894194379934609054e-02,9.131741686019617665e-01,2.894194379934609054e-02
7.764925916304262279e-03,9.767052222510872461e-01,7.764925916304262279e-03,7.764925916304262279e-03
6.921788680409558185e-05,9.998856128590671855e-01,2.258462706434023415e-05,2.258462706434023415e-05
7.230281847428695653e-04,9.970375572353401550e-01,2.394696274951833305e-04,1.999944952421694056e-03
3.151125069122129741e-03,3.151125069122129741e-03,9.673809399081969573e-01,2.631680995355882569e-02
1.734900324536027333e-04,9.992103536978909073e-01,1.434006294243556968e-04,4.727556402310623888e-04
2.284388489029875735e-01,7.453573704269567113e-02,7.453573704269567113e-02,6.224896770116210565e-01
9.708862112318314974e-01,9.704596256056154807e-03,9.704596256056154807e-03,9.704596256056154807e-03
2.113937111757901166e-01,6.582134379501718147e-02,6.569636012341755205e-01,6.582134379501718147e-02
7.566850933047868100e-02,7.566850933047868100e-02,7.729944720085639709e-01,7.566850933047868100e-02
7.566850933047868100e-02,7.566850933047868100e-02,7.729944720085639709e-01,7.566850933047868100e-02
1.371394481874963767e-01,4.474628504464476381e-02,4.444129842682248421e-01,3.737012824996339688e-01
4.192504119989345357e-01,4.847249994369966924e-02,4.838045881136662230e-01,4.847249994369966924e-02
9.505923434111397397e-01,9.709438020073044712e-03,2.998878054871415011e-02,9.709438020073044712e-03
9.158311812586228395e-01,2.805627291379239607e-02,2.805627291379239607e-02,2.805627291379239607e-02
5.661839842815200144e-05,9.994139112538797942e-01,5.661839842815200144e-05,4.728519492638394526e-04
3.888299982263929699e-01,1.199986105973414874e-01,3.711727805789239443e-01,1.199986105973414874e-01
7.411381055746375790e-02,7.411381055746375790e-02,2.328064462132198864e-01,6.189659326718526255e-01
1.860647307731571470e-02,4.339763193696159482e-01,5.755246927023308090e-02,4.898647382828352770e-01
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
1.858160199328753176e-02,4.333962276208770392e-01,5.881222933499837685e-02,4.892099410508370383e-01
1.858160199328753176e-02,4.333962276208770392e-01,5.881222933499837685e-02,4.892099410508370383e-01
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
1.595203449085709491e-01,3.870223596842432001e-01,1.659335036124609877e-02,4.368639450459398388e-01
5.705561234052341363e-02,4.342051110366085265e-01,1.861628238211463643e-02,4.901229942407534512e-01
1.595203449085709491e-01,3.870223596842432001e-01,1.659335036124609877e-02,4.368639450459398388e-01
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
1.387156347574169113e-01,4.526056809356573257e-02,4.380274489303446761e-01,3.779963482186726731e-01
2.113937111757901166e-01,6.582134379501718147e-02,6.569636012341755205e-01,6.582134379501718147e-02
7.621597854713687559e-01,7.928007150954373417e-02,7.928007150954373417e-02,7.928007150954373417e-02
7.721039089187429205e-01,7.596536369375234132e-02,7.596536369375234132e-02,7.596536369375234132e-02
5.661839842815200144e-05,9.994139112538797942e-01,5.661839842815200144e-05,4.728519492638394526e-04
2.151439431209590802e-01,6.698904790882949378e-02,6.508779610613819600e-01,6.698904790882949378e-02
7.411381055746375790e-02,7.411381055746375790e-02,2.328064462132198864e-01,6.189659326718526255e-01
6.714047115508671171e-01,6.451720134872529488e-02,1.995608857516822654e-01,6.451720134872529488e-02
5.089881403442381158e-01,4.997921629111195391e-02,3.910534270735381290e-01,4.997921629111195391e-02
7.566850933047868100e-02,7.566850933047868100e-02,7.729944720085639709e-01,7.566850933047868100e-02
2.826470478285164623e-02,2.826470478285164623e-02,9.152058856514451168e-01,2.826470478285164623e-02
9.114391792869966924e-01,2.952027357100108287e-02,2.952027357100108287e-02,2.952027357100108287e-02
7.053483454670839148e-01,2.660848573378801069e-02,2.660848573378801069e-02,2.414346830653399945e-01
9.812754252023385693e-01,3.642061716565129104e-03,1.144045136453125319e-02,3.642061716565129104e-03
7.411381055746375790e-02,7.411381055746375790e-02,2.328064462132198864e-01,6.189659326718526255e-01
1.371394481874963767e-01,4.474628504464476381e-02,4.444129842682248421e-01,3.737012824996339688e-01
1.835273902594343476e-01,6.814721757427967541e-02,6.801781745920063571e-01,6.814721757427967541e-02
8.569520087486427462e-01,2.811134348080286671e-02,8.682530428975139547e-02,2.811134348080286671e-02
7.721039089187429205e-01,7.596536369375234132e-02,7.596536369375234132e-02,7.596536369375234132e-02
5.661839842815200144e-05,9.994139112538797942e-01,5.661839842815200144e-05,4.728519492638394526e-04
1.860647307731571470e-02,4.339763193696159482e-01,5.755246927023308090e-02,4.898647382828352770e-01
7.437873887882356927e-02,7.437873887882356927e-02,2.300640248097863272e-01,6.211784974325664788e-01
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
7.440375647738363407e-02,7.440375647738363407e-02,2.298050536382579279e-01,6.213874334069748873e-01
1.858160199328753176e-02,4.333962276208770392e-01,5.881222933499837685e-02,4.892099410508370383e-01
1.858160199328753176e-02,4.333962276208770392e-01,5.881222933499837685e-02,4.892099410508370383e-01
1.936048651127693365e-02,4.515628858008798319e-01,1.936048651127693365e-02,5.097161411765663841e-01
1.595203449085709491e-01,3.870223596842432001e-01,1.659335036124609877e-02,4.368639450459398388e-01
5.705561234052341363e-02,4.342051110366085265e-01,1.861628238211463643e-02,4.901229942407534512e-01
1.595203449085709491e-01,3.870223596842432001e-01,1.659335036124609877e-02,4.368639450459398388e-01
4.880421457750283576e-02,4.880421457750283576e-02,4.948002465416846962e-01,4.075913243033097433e-01
1.371394481874963767e-01,4.474628504464476381e-02,4.444129842682248421e-01,3.737012824996339688e-01
2.113937111757901166e-01,6.582134379501718147e-02,6.569636012341755205e-01,6.582134379501718147e-02
